marker,consensus,LG
SCF18363,112.1185124,11
scaffold_21171_3841,115.6915169,11
SCF29560,115.6915169,11
SCF14119,115.6915169,11
scaffold_61087_1103,115.6915169,11
scaffold_190049_69,0,12
scaffold_338_6101,0,12
scaffold_43948_2436,0,12
scaffold_27242_3193,0,12
scaffold_12319_1628,0,12
scaffold_12319_1818,0,12
scaffold_102935_461,0,12
364103_K63,0,12
scaffold_2890_7498,0,12
SCF138394b,0,12
scaffold_338_6182,0,12
ct161908,0,12
scaffold_102935_462,0,12
scaffold_12319_1859,0,12
scaffold_20416_4652,0,12
scaffold_30948_3506,0,12
scaffold_338_6115,0,12
scaffold_338_6183,0,12
scaffold_41851_2642,0,12
scaffold_69917_1126,0,12
scaffold_30193_2295,6.557961477,12
scaffold_54205_186,6.557961477,12
scaffold_5395_2435,6.557961477,12
scaffold_19648_286,6.557961477,12
scaffold_9578_4647,6.557961477,12
scaffold_90650_663,9.537485815,12
scaffold_16565_1657,12.51550653,12
scaffold_12927_5405,12.51550653,12
scaffold_16_25191,12.51550653,12
scaffold_92594_451,14.30094799,12
scaffold_10669_2217,15.49164922,12
scaffold_15130_690,16.68235044,12
scaffold_19377_686,19.06409076,12
scaffold_6013_884,19.06409076,12
SCF104688,19.06409076,12
scaffold_31373_419,20.24434849,12
scaffold_77898_266,20.24434849,12
scaffold_54877_1055,28.65500718,12
scaffold_12381_1637,28.65500718,12
scaffold_62514_690,28.65500718,12
scaffold_62514_781,28.65500718,12
scaffold_17629_5179,28.65500718,12
scaffold_54877_1023,28.65500718,12
scaffold_125269_13,28.65500718,12
scaffold_17629_5187,28.65500718,12
scaffold_19292_1076,28.65500718,12
scaffold_64537_1890,28.65500718,12
scaffold_87919_287,28.65500718,12
scaffold_10256_1367,32.8313593,12
scaffold_9681_3143,32.8313593,12
scaffold_29603_3913,32.8313593,12
scaffold_59509_999,32.8313593,12
SCF112295,32.8313593,12
scaffold_42230_1280,34.02206052,12
scaffold_42230_1326,34.02206052,12
scaffold_7021_3739,35.21276175,12
scaffold_21095_4928,37.59551624,12
SCF35507,38.19078246,12
SCF147295,38.19078246,12
SCF146740,38.19078246,12
scaffold_16429_4366,39.38131489,12
scaffold_50614_1881,39.38131489,12
scaffold_4975_3252,43.55766701,12
scaffold_9057_2704,43.55766701,12
scaffold_2542_10573,43.55766701,12
scaffold_8981_2635,45.34414111,12
scaffold_75617_1013,45.34414111,12
scaffold_1691_7276,47.13061521,12
SCF189827,47.13061521,12
scaffold_31484_2774,48.91708931,12
scaffold_176101_105,48.91708931,12
scaffold_4013_2208,50.10779053,12
scaffold_19499_3539,50.10779053,12
scaffold_3098_9342,51.29832297,12
scaffold_36213_544,63.40213214,12
scaffold_28423_2322,63.40213214,12
scaffold_37158_1060,63.40213214,12
scaffold_39138_2394,63.40213214,12
scaffold_50932_1640,63.40213214,12
scaffold_104822_409,63.40213214,12
scaffold_36213_548,63.40213214,12
scaffold_50997_727,67.57846485,12
SCF150919,74.13400666,12
scaffold_78308_1287,74.13400666,12
scaffold_80531_868,74.13400666,12
scaffold_15835_2645,78.31035877,12
scaffold_15835_2656,78.31035877,12
scaffold_3479_7554,80.09683287,12
scaffold_13789_1054,83.66978107,12
scaffold_14841_818,83.66978107,12
scaffold_28539_2202,83.66978107,12
scaffold_5986_5422,91.42955747,12
scaffold_65155_1387,91.42955747,12
scaffold_8818_7201,91.42955747,12
scaffold_65155_1342,91.42955747,12
scaffold_42870_1968,91.42955747,12
scaffold_42870_1990,91.42955747,12
scaffold_65155_1351,91.42955747,12
scaffold_93161_251,0,1
scaffold_35569_2846,0,1
scaffold_1443_11261,0,1
scaffold_35238_2084,0,1
scaffold_93161_127,0,1
scaffold_35238_2100,0,1
scaffold_144559_324,0,1
scaffold_35569_2857,0,1
scaffold_144559_382,0,1
scaffold_3612_3955,2.979712932,1
scaffold_15858_3067,2.979712932,1
scaffold_131775_75,2.979712932,1
scaffold_33009_2143,3.574979149,1
scaffold_143114_330,3.574979149,1
scaffold_44732_1519,4.765680374,1
scaffold_64688_510,4.765680374,1
scaffold_64688_441,4.765680374,1
scaffold_32358_2578,4.765680374,1
scaffold_7231_3539,8.277370654,1
scaffold_35977_2889,8.277370654,1
scaffold_35977_2922,8.277370654,1
scaffold_73900_869,8.937721347,1
scaffold_51715_1701,8.937721347,1
scaffold_45085_2098,8.937721347,1
scaffold_9288_534,8.937721347,1
scaffold_97035_859,8.937721347,1
scaffold_69346_606,8.937721347,1
scaffold_64996_1622,8.937721347,1
scaffold_170652_201,8.937721347,1
scaffold_62603_693,8.937721347,1
scaffold_94985_861,8.937721347,1
scaffold_105430_240,8.937721347,1
scaffold_20281_1485,8.937721347,1
scaffold_71372_378,10.12825378,1
scaffold_71372_415,10.12825378,1
scaffold_6110_904,10.72352,1
scaffold_52303_1856,10.72352,1
ct116900,11.31878622,1
scaffold_22095_4389,11.31878622,1
scaffold_156331_44,11.31878622,1
scaffold_22095_4306,11.31878622,1
scaffold_44200_416,11.31878622,1
scaffold_6645_4506,13.10526032,1
scaffold_10692_6504,13.10526032,1
scaffold_68972_1184,13.10526032,1
scaffold_3398_4593,13.10526032,1
scaffold_34680_473,13.10526032,1
scaffold_50850_1690,13.10526032,1
scaffold_68972_1228,13.10526032,1
scaffold_119843_175,16.08497325,1
scaffold_119843_102,16.08497325,1
scaffold_5152_276,16.08497325,1
scaffold_119843_205,16.08497325,1
SCF8223,16.08497325,1
scaffold_79987_757,17.27550568,1
scaffold_10789_423,17.27550568,1
scaffold_71150,17.27550568,1
scaffold_51963_3413,17.27550568,1
scaffold_51963_3422,17.27550568,1
scaffold_51963_3464,17.27550568,1
scaffold_51963_3465,17.27550568,1
scaffold_51660_1253,17.27550568,1
scaffold_53192_1405,18.46620691,1
scaffold_6701_1445,18.46620691,1
scaffold_69436_1312,18.46620691,1
scaffold_6701_1485,18.46620691,1
scaffold_24816_4190,21.4438795,1
scaffold_36632_1209,22.03914572,1
scaffold_23861_249,22.03914572,1
scaffold_42437_2728,22.03914572,1
scaffold_36632_1228,22.03914572,1
scaffold_58358_2070,26.81552664,1
scaffold_1941_10112,26.81552664,1
scaffold_85316_876,26.81552664,1
scaffold_58358_2069,26.81552664,1
scaffold_58358_2222,26.81552664,1
scaffold_54729_2106,29.19755787,1
scaffold_21571_4603,32.77507869,1
scaffold_35254_1878,32.77507869,1
scaffold_3916_4624,32.77507869,1
scaffold_22145_992,34.56142482,1
scaffold_22145_994,34.56142482,1
scaffold_10132_4751,34.56142482,1
scaffold_1447_12035,35.75212604,1
SCF59248,35.75212604,1
scaffold_18085_4194,35.75212604,1
scaffold_1447_12107,35.75212604,1
SCF102347,35.75212604,1
scaffold_120553_245,38.13488054,1
scaffold_8_9959,38.13488054,1
scaffold_12191_2925,38.13488054,1
scaffold_1308_10338,40.51669376,1
scaffold_58464_535,40.51669376,1
scaffold_25310_4356,40.51669376,1
scaffold_1308_10342,40.51669376,1
scaffold_1882_4015,40.51669376,1
scaffold_1882_4031,40.51669376,1
scaffold_4292_3103,48.86872593,1
scaffold_23247_1453,48.86872593,1
scaffold_104714_73,48.86872593,1
scaffold_28885_1664,48.86872593,1
scaffold_28885_1694,48.86872593,1
scaffold_177375_210,50.05942715,1
1trimcontig238795,50.05942715,1
scaffold_177375_241,50.05942715,1
scaffold_23562_4626,50.65469337,1
scaffold_41901_298,50.65469337,1
scaffold_29336_265,51.8452258,1
scaffold_35108_2089,51.8452258,1
scaffold_93026_883,51.8452258,1
scaffold_26887_942,51.8452258,1
scaffold_93026_886,51.8452258,1
scaffold_5299_7068,54.22641726,1
SCF11186,54.22641726,1
scaffold_77055_270,54.22641726,1
scaffold_10376_2956,58.39683141,1
scaffold_718_4495,63.75480343,1
scaffold_25202_2578,63.75480343,1
GVC-C347_380,63.75480343,1
SCF3362,64.35006965,1
SCF173212,64.35006965,1
scaffold_185_4067,64.35006965,1
scaffold_33693_964,64.35006965,1
scaffold_19539_410,72.15084718,1
scaffold_13178_3759,72.15084718,1
scaffold_15885_2425,74.5325875,1
scaffold_32417_1191,74.5325875,1
scaffold_21220_951,74.5325875,1
scaffold_143834_336,74.5325875,1
scaffold_143834_346,74.5325875,1
scaffold_14392_2540,75.72328873,1
scaffold_55690_808,75.72328873,1
scaffold_12386_3788,79.29324231,1
scaffold_34330_3092,79.29324231,1
scaffold_155015_128,79.29324231,1
SCF30816,79.29324231,1
SCF208509,79.29324231,1
scaffold_20565_3367,0,2
scaffold_69768_1615,0,2
scaffold_18774_2762,0,2
scaffold_13557_1245,0,2
scaffold_16677_2922,0,2
scaffold_20565_3368,0,2
scaffold_892_105,0.595266217,2
scaffold_6241_6297,0.595266217,2
scaffold_6241_6293,0.595266217,2
scaffold_6241_6295,0.595266217,2
vm31502,0.595266217,2
scaffold_11240_4170,1.785967442,2
scaffold_4934_8824,1.785967442,2
scaffold_43457_367,2.381233659,2
scaffold_12369_3008,2.381233659,2
scaffold_92_8835,2.381233659,2
scaffold_92_8856,2.381233659,2
scaffold_10406_2358,4.167201101,2
scaffold_10406_2365,4.167201101,2
scaffold_10406_2364,4.167201101,2
scaffold_21895_3416,4.167201101,2
scaffold_24060_1005,6.548039401,2
scaffold_55266_292,11.91050683,2
scaffold_105870_362,11.91050683,2
scaffold_32841_3152,11.91050683,2
scaffold_55266_328,11.91050683,2
scaffold_105870_310,11.91050683,2
scaffold_105870_321,11.91050683,2
scaffold_105870_374,11.91050683,2
scaffold_52659_1515,13.10120805,2
scaffold_70273_1406,13.10120805,2
scaffold_5800_2079,13.69647427,2
scaffold_202_15826,14.8871755,2
scaffold_202_15768,14.8871755,2
scaffold_66808_1323,14.8871755,2
scaffold_11885_327,17.26125594,2
scaffold_10354_3896,18.45178838,2
260167_K70,27.47712202,2
SCF27811,28.07238824,2
scaffold_51524_72,28.66765445,2
scaffold_82603_776,28.66765445,2
187382_K70,32.2405223,2
scaffold_34700_1827,35.21433442,2
scaffold_36736_568,35.21433442,2
scaffold_97161_242,35.21433442,2
scaffold_97161_155,35.21433442,2
scaffold_97161_255,35.21433442,2
scaffold_38415_1702,35.80960064,2
scaffold_120079_714,37.59607474,2
scaffold_16002_3679,37.59607474,2
scaffold_49463_2650,37.59607474,2
SCF19565,37.59607474,2
scaffold_2068_7555,37.59607474,2
scaffold_50168,37.59607474,2
scaffold_90468_459,37.59607474,2
scaffold_102628_648,37.59607474,2
scaffold_123561_173,37.59607474,2
ct159707,37.59607474,2
scaffold_887_486,38.19134096,2
scaffold_23611_2463,38.19134096,2
scaffold_887_1633,38.19134096,2
scaffold_57162_945,38.78660717,2
scaffold_127187_140,38.78660717,2
ct134336,38.78660717,2
scaffold_30499_3819,43.56298809,2
scaffold_33132_1551,43.56298809,2
scaffold_67225_1543,43.56298809,2
scaffold_5055_8606,43.56298809,2
scaffold_33780_2638,43.56298809,2
scaffold_20110_625,43.56298809,2
scaffold_21353_2418,45.94574259,2
scaffold_3247_6674,45.94574259,2
scaffold_32131_2139,45.94574259,2
scaffold_32131_2146,45.94574259,2
scaffold_32131_2162,45.94574259,2
scaffold_77966_254,45.94574259,2
scaffold_104707_434,45.94574259,2
scaffold_36376_1609,45.94574259,2
scaffold_25263_1974,50.1132302,2
SCF2714,50.1132302,2
SCF87990,50.1132302,2
scaffold_15923_5035,50.1132302,2
scaffold_11726_4503,54.28954037,2
scaffold_59446_2158,54.28954037,2
scaffold_85787_274,54.28954037,2
scaffold_53844_1356,56.07601447,2
scaffold_53844_1392,56.07601447,2
scaffold_15937_4245,56.67128069,2
scaffold_15937_4234,56.67128069,2
scaffold_15937_4154,56.67128069,2
scaffold_53844_1266,56.67128069,2
scaffold_53844_1290,56.67128069,2
scaffold_73898_1449,57.26654691,2
SCF17979,57.26654691,2
scaffold_821_11655,68.74476491,2
scaffold_262_7374,68.74476491,2
scaffold_262_7572,68.74476491,2
scaffold_821_11654,68.74476491,2
scaffold_15061_238,68.74476491,2
scaffold_15061_252,68.74476491,2
scaffold_15061_2156,68.74476491,2
scaffold_15061_2261,68.74476491,2
scaffold_37461_3262,68.74476491,2
SCF81732,73.50775532,2
scaffold_1549_9592,73.50775532,2
scaffold_32712_1159,0,3
scaffold_10765_1475,0,3
scaffold_94609_741,0,3
scaffold_54537_2017,0,3
scaffold_43212_2590,0,3
scaffold_11053_3338,0,3
scaffold_30980_795,0,3
scaffold_54797_392,0,3
scaffold_20437_1459,0,3
scaffold_97_3105,0,3
scaffold_20437_1584,0,3
scaffold_50980_2277,2.979686736,3
SCF33185,2.979686736,3
scaffold_24954_1852,2.979686736,3
scaffold_10366_7047,2.979686736,3
scaffold_10258_1773,2.979686736,3
scaffold_50980_2283,2.979686736,3
scaffold_67154_709,2.979686736,3
scaffold_67154_742,2.979686736,3
scaffold_15781_578,7.744181548,3
scf306f,7.744181548,3
scaffold_6201_8462,7.744181548,3
scaffold_14083_3628,16.15598746,3
scaffold_23553_1167,16.15598746,3
scaffold_8878_4178,16.15598746,3
scaffold_25251_2604,17.94148422,3
scaffold_8255_6439,17.94148422,3
scaffold_34903_1018,18.53675043,3
scaffold_66708_1518,18.53675043,3
SCF1648,18.53675043,3
scaffold_116065_157,20.32258074,3
scaffold_1055_6401,20.32258074,3
scaffold_24886_1933,21.51328197,3
scaffold_49378_228,21.51328197,3
SCF88396,22.70398319,3
scaffold_62146_770,23.89451562,3
SCF48414,24.48978184,3
scaffold_5808_6031,27.46695717,3
scaffold_50320_1397,31.04447826,3
scaffold_12613_5675,31.04447826,3
scaffold_33902_3433,31.04447826,3
scaffold_83546_54,31.04447826,3
scaffold_85911_227,32.23517948,3
SCF10459,32.23517948,3
scaffold_34559_2775,38.1993383,3
scaffold_1505_1846,38.1993383,3
scaffold_149632_274,39.98232347,3
scaffold_149632_317,39.98232347,3
scaffold_45130_2496,41.17302469,3
scaffold_108249_493,41.17302469,3
scaffold_149535_212,41.17302469,3
scaffold_29920_2780,42.95949879,3
scaffold_41834_716,42.95949879,3
SCF7357,44.74257189,3
scf439,44.74257189,3
scaffold_5384_8241,47.72228482,3
scaffold_6401_196,47.72228482,3
scaffold_6401_200,47.72228482,3
scaffold_6401_270,47.72228482,3
scaffold_6401_311,47.72228482,3
scaffold_6401_6053,47.72228482,3
scaffold_8366_5273,47.72228482,3
scaffold_34085_2212,47.72228482,3
scaffold_37146_794,47.72228482,3
scaffold_37146_843,47.72228482,3
scaffold_11828_430,48.91298605,3
scaffold_5203_8104,48.91298605,3
scaffold_5203_8030,48.91298605,3
scaffold_5203_8037,48.91298605,3
scaffold_5203_8072,48.91298605,3
scaffold_5203_8147,48.91298605,3
scaffold_97833_204,50.10368727,3
scaffold_40692_2050,51.2943885,3
scaffold_5068_6603,51.2943885,3
scaffold_5068_6540,51.2943885,3
scaffold_49892_392,51.2943885,3
scaffold_5068_6616,51.2943885,3
scaffold_27798_3359,55.47074061,3
scaffold_70449_214,55.47074061,3
scaffold_27798_3427,55.47074061,3
scaffold_4532_4509,58.44791594,3
scaffold_61682_1180,58.44791594,3
scaffold_36218_1323,58.44791594,3
scaffold_12168_6609,62.02289509,3
scaffold_12168_6649,62.02289509,3
scaffold_12168_6563,62.6181613,3
scaffold_12259_991,62.6181613,3
scaffold_66901_790,62.6181613,3
scaffold_2615_2937,62.6181613,3
scaffold_51846_312,62.6181613,3
scaffold_2030_10561,62.6181613,3
scaffold_23466_3259,62.6181613,3
scaffold_10644_3379,62.6181613,3
scaffold_15776_2629,62.6181613,3
scaffold_20872_4014,62.6181613,3
scaffold_25752_2969,62.6181613,3
scaffold_32770_251,62.6181613,3
scaffold_51846_349,62.6181613,3
scaffold_51846_357,62.6181613,3
scaffold_53560_1528,62.6181613,3
scaffold_54212_9,62.6181613,3
scaffold_6314_8219,64.40395996,3
scaffold_184_17281,64.40395996,3
scaffold_10659_2147,64.40395996,3
scaffold_21256_4128,64.99922617,3
scaffold_130292_495,66.18523973,3
scaffold_7516_6638,66.18523973,3
scaffold_13911_817,66.18523973,3
scaffold_13911_827,66.18523973,3
scaffold_100975_742,66.78050594,3
scaffold_49223_1835,66.78050594,3
scaffold_100975_707,66.78050594,3
ct144558,66.78050594,3
scaffold_136486_178,67.97103838,3
scaffold_74053_948,67.97103838,3
scaffold_25561_3361,67.97103838,3
scaffold_74053_1006,67.97103838,3
scaffold_39458_1747,67.97103838,3
scaffold_136486_183,67.97103838,3
scaffold_78857_1153,67.97103838,3
scaffold_6122_2834,68.5663046,3
scaffold_9898_4600,68.5663046,3
SCF125889,68.5663046,3
scaffold_20991_1049,68.5663046,3
scaffold_17431_4929,68.5663046,3
scaffold_194_6347,68.5663046,3
scaffold_85585_331,68.5663046,3
scaffold_194_6358,68.5663046,3
scaffold_194_6436,68.5663046,3
scaffold_194_6502,68.5663046,3
scaffold_45996_636,68.5663046,3
scaffold_77647_641,68.5663046,3
scaffold_101790_471,68.5663046,3
scaffold_89883_102,0,4
SCF77145,0,4
scaffold_2541_816,1.7864741,4
scaffold_2541_767,1.7864741,4
scaffold_147251_269,1.7864741,4
scaffold_2976_6488,2.977175324,4
scaffold_2584_807,2.977175324,4
scaffold_2584_844,2.977175324,4
scaffold_30505_2172,2.977175324,4
scaffold_20344_4796,20.76415308,4
scaffold_37691_1239,20.76415308,4
SCF77376,24.3376088,4
scaffold_59091_194,24.3376088,4
scaffold_14281_3522,24.93287502,4
scaffold_2905_4757,24.93287502,4
scaffold_21621_4463,24.93287502,4
1trimcontig351427,24.93287502,4
scaffold_49612_430,34.57443703,4
29080_K63,34.57443703,4
scaffold_588_14282,34.57443703,4
scaffold_8019_6359,34.57443703,4
scaffold_18254_1032,34.57443703,4
scaffold_28792_1608,34.57443703,4
scaffold_28792_1656,34.57443703,4
scaffold_67934_526,36.95719152,4
scaffold_3428_10483,36.95719152,4
scaffold_43835_1332,36.95719152,4
scaffold_82980_1281,36.95719152,4
scaffold_5955_3066,42.32883866,4
scaffold_2126_10221,42.32883866,4
scaffold_20891_2586,42.32883866,4
scaffold_42093_373,42.32883866,4
scaffold_69654_1568,42.92410488,4
scaffold_69654_1606,42.92410488,4
SCF48645,44.1148061,4
scaffold_7862_3704,44.71007232,4
scaffold_7862_3707,44.71007232,4
scaffold_7862_3753,44.71007232,4
scaffold_38952_3144,45.30533854,4
scaffold_62678_1430,45.30533854,4
scaffold_38952_3145,45.30533854,4
scaffold_14228_1030,52.48594587,4
scaffold_7563_4960,52.48594587,4
scaffold_33914_316,52.48594587,4
scaffold_12807_2478,52.48594587,4
scaffold_12807_2613,52.48594587,4
scaffold_51491_921,55.46414925,4
scaffold_27196_4009,55.46414925,4
scaffold_51491_1461,55.46414925,4
scaffold_863_479,55.46414925,4
scaffold_863_483,55.46414925,4
scaffold_19028_2696,55.46414925,4
scaffold_13683_4314,55.46414925,4
scaffold_58633_892,55.46414925,4
scaffold_19028_2776,55.46414925,4
VCB-C03938_274,56.05941547,4
scaffold_20030_3302,56.05941547,4
scaffold_18366_1701,57.2499479,4
scaffold_81822_1249,57.2499479,4
scaffold_5394_8263,57.2499479,4
scaffold_54851_1993,57.2499479,4
scaffold_34239_1132,57.2499479,4
scaffold_117942_557,57.2499479,4
scaffold_180329_159,57.2499479,4
SCF56816,57.2499479,4
scaffold_81822_1213,57.2499479,4
scaffold_6617_6407,60.8133544,4
scaffold_34688_1152,60.8133544,4
scaffold_118949_621,60.8133544,4
scaffold_125738_231,60.8133544,4
scaffold_2711_7365,62.00388683,4
scaffold_5311_3026,62.59915305,4
scaffold_39311_1240,63.78985427,4
scaffold_2712_9176,63.78985427,4
scaffold_2712_9177,63.78985427,4
scaffold_57324_1853,66.17159459,4
SCF213102,66.17159459,4
scaffold_57324_1841,66.17159459,4
scaffold_131448_245,66.17159459,4
scaffold_209315_135,66.17159459,4
198358_K70,66.17159459,4
scaffold_3191_5626,66.17159459,4
scaffold_9595_7405,70.94776851,4
scaffold_25952_3980,76.9254096,4
scaffold_24665_3919,76.9254096,4
scaffold_5882_6822,77.52067581,4
scaffold_7400_6952,78.11594203,4
scaffold_36380_433,81.09191179,4
scaffold_3671_8064,81.09191179,4
scaffold_3671_8042,81.09191179,4
scaffold_58637_256,81.09191179,4
scaffold_17171_1079,82.87838588,4
scaffold_17171_1126,82.87838588,4
scaffold_66167_373,84.66485998,4
scaffold_98632_128,84.66485998,4
SCF142664,84.66485998,4
scaffold_10729_6216,84.66485998,4
scaffold_66167_381,84.66485998,4
scaffold_41902_971,86.45133408,4
scaffold_22901_1940,86.45133408,4
scaffold_1314_11486,88.83408858,4
scaffold_14846_3505,91.21684307,4
scaffold_17601_1989,93.00331717,4
scaffold_17601_2057,93.00331717,4
scaffold_23713_3192,93.00331717,4
scaffold_17601_2011,93.00331717,4
scaffold_17601_2029,93.00331717,4
scaffold_17601_2096,93.00331717,4
scaffold_17601_2102,93.00331717,4
SCF175823,96.58083826,4
scaffold_8645_1830,98.96359276,4
1trimcontig332949,98.96359276,4
scaffold_5560_5069,0,5
scaffold_19199_2299,0,5
SCF804,0,5
scaffold_38895_237,0,5
scaffold_59487_2134,0,5
scaffold_59487_2145,0,5
scaffold_37769_1927,2.979712932,5
scaffold_41878_1647,4.170245366,5
scaffold_42968_1007,4.170245366,5
SCF7132,5.360946591,5
scaffold_328_4055,5.360946591,5
scaffold_328_3997,5.360946591,5
scaffold_328_4063,5.360946591,5
scaffold_111376_126,6.551647816,5
scaffold_206_4033,6.551647816,5
scaffold_33601_2253,16.81233989,5
scaffold_33926_2560,16.81233989,5
scaffold_27901_179,17.4076061,5
scaffold_70928_1479,17.4076061,5
scaffold_143782_351,17.4076061,5
scaffold_83899_939,18.59830733,5
scaffold_91769_575,18.59830733,5
scaffold_91769_586,18.59830733,5
scaffold_91769_612,18.59830733,5
scaffold_91769_633,18.59830733,5
scaffold_17071_1943,23.36677168,5
scaffold_3234_8418,25.64159227,5
scaffold_2180_10465,25.64159227,5
scaffold_28_25526,25.64159227,5
scaffold_15701_2753,30.17102798,5
scaffold_4378_869,30.17102798,5
scaffold_15701_2760,30.17102798,5
scaffold_29013_2953,30.17102798,5
scaffold_8937_6343,30.17102798,5
scaffold_29013_2966,30.17102798,5
scaffold_79058_1290,32.61291811,5
scaffold_21037_1978,32.61291811,5
scaffold_69681_708,32.71992074,5
scaffold_150251_82,38.00495028,5
scaffold_77975_330,41.01465667,5
scaffold_36824_580,41.01465667,5
scaffold_2085_1132,41.01465667,5
scaffold_160751_218,41.01465667,5
scaffold_38535_663,41.01465667,5
SCF8987,41.01465667,5
scaffold_87851_89,41.01465667,5
scaffold_32380_1160,41.01465667,5
scaffold_3353_1043,41.01465667,5
scaffold_63121_1449,41.01465667,5
scaffold_29411,41.01465667,5
scaffold_32045_458,41.01465667,5
scaffold_12378_2846,41.01465667,5
scaffold_19438_3425,41.01465667,5
scaffold_44865_2299,41.01465667,5
scaffold_44865_2325,41.01465667,5
scaffold_44865_2328,41.01465667,5
scaffold_48555_1639,41.01465667,5
scaffold_63121_1394,41.01465667,5
scaffold_63121_1402,41.01465667,5
scaffold_63121_1440,41.01465667,5
scaffold_85591_952,41.01465667,5
scaffold_98559_1016,41.01465667,5
ct98042,41.01465667,5
scaffold_153763_206,41.60992289,5
scaffold_55702_1668,41.60992289,5
scaffold_41558_2100,41.60992289,5
scaffold_67928_1619,42.20518911,5
scaffold_22960_1575,42.20518911,5
scaffold_86451_971,42.20518911,5
scaffold_57811_1527,42.20518911,5
scaffold_86451_1019,42.20518911,5
scaffold_12541_1991,44.58692943,5
scaffold_12541_1992,44.58692943,5
scaffold_199512_31,45.18219564,5
scaffold_19676_3590,45.77746186,5
scaffold_71538_165,45.77746186,5
scaffold_71538_169,45.77746186,5
SCF101878,48.75717479,5
scaffold_9346_1747,50.6290715,5
scaffold_44092_795,50.6290715,5
scaffold_44092_811,50.6290715,5
scaffold_44092_853,50.77612559,5
scaffold_9256_1295,50.77612559,5
scaffold_5596_3671,64.2153848,5
scaffold_78_18787,64.2153848,5
scaffold_344_12544,64.2153848,5
scaffold_344_12516,64.2153848,5
scaffold_1210_976,64.2153848,5
scaffold_128730_261,65.66075432,5
scaffold_40024_2940,68.04350882,5
scaffold_46164_863,68.04350882,5
scaffold_46164_872,68.04350882,5
scaffold_46164_875,68.04350882,5
scaffold_46164_881,68.04350882,5
scaffold_46164_882,68.04350882,5
scaffold_46164_884,68.04350882,5
scaffold_46164_951,68.04350882,5
SCF6195,68.04350882,5
scaffold_1049_8288,68.04350882,5
scaffold_13948_3284,72.21394296,5
scaffold_28619_160,72.21394296,5
scaffold_4341_8826,76.39029507,5
scaffold_16407_2036,76.39029507,5
scaffold_16407_552,76.39029507,5
scaffold_11775_216,76.39029507,5
scaffold_4341_8862,76.39029507,5
scaffold_16407_580,76.39029507,5
scaffold_35990_840,76.39029507,5
scaffold_6658_4711,79.36586205,5
scaffold_11986_2944,79.36586205,5
scaffold_24997_3415,79.36586205,5
scaffold_76926_317,79.36586205,5
scaffold_11986_3053,79.36586205,5
scaffold_11986_5052,79.36586205,5
scaffold_40286_2343,79.36586205,5
scaffold_40286_2363,79.36586205,5
scaffold_1576_13246,88.91999105,5
scaffold_36749_1921,88.91999105,5
scaffold_10090_2222,88.91999105,5
scaffold_36749_1968,88.91999105,5
scaffold_38077_2923,88.91999105,5
scaffold_88570_383,88.91999105,5
scaffold_17394_239,88.91999105,5
scaffold_4391_9181,0,6
scaffold_11249_5799,0,6
scaffold_4927_3047,0,6
scaffold_4927_3070,0,6
scaffold_72495_1231,0,6
scaffold_6167_4958,0,6
1trimcontig176042,0,6
scaffold_11249_5591,0,6
scaffold_22846_3258,0,6
scaffold_22330_2634,0,6
scaffold_22330_2675,0,6
scaffold_49243_723,4.774359044,6
scaffold_155_11484,5.369625261,6
scaffold_17462_4134,6.560326486,6
scaffold_125_21038,8.346800586,6
scaffold_125_21064,8.346800586,6
scaffold_125_21075,8.346800586,6
scaffold_125_21110,8.346800586,6
scaffold_25170_2241,12.52235715,6
scaffold_7574_4547,12.52235715,6
scaffold_85013_1295,12.52235715,6
SCF81909,12.52235715,6
scaffold_24233_376,12.52235715,6
scaffold_49167_836,12.52235715,6
scaffold_7574_4556,12.52235715,6
scaffold_7574_4588,12.52235715,6
scaffold_8030_1139,12.52235715,6
scaffold_57381_750,12.52235715,6
SCF81294,20.89255622,6
scaffold_14916_2838,21.48782244,6
scaffold_19953_2715,22.10612309,6
scaffold_19221_3020,22.10612309,6
scaffold_58982_213,22.10612309,6
scaffold_1773_879,31.70271382,6
scaffold_32485_3398,31.70271382,6
SCF106182,31.70271382,6
scaffold_7181_4291,31.70271382,6
scaffold_95332_586,31.70271382,6
scaffold_14991_5981,31.70271382,6
scaffold_7181_4292,31.70271382,6
scaffold_13953_4014,31.70271382,6
scaffold_1773_837,31.70271382,6
scaffold_1773_892,31.70271382,6
SCF64185,31.70271382,6
scaffold_73369_127,32.29798003,6
scaffold_22615_440,32.89324625,6
scaffold_40899_2290,32.89324625,6
SCF183590,32.89324625,6
scaffold_155461_120,32.89324625,6
scaffold_75872_1296,35.27600075,6
scaffold_75872_1335,35.27600075,6
scaffold_91186_478,38.28615582,6
scaffold_49289_664,38.28615582,6
scaffold_49289_770,38.28615582,6
scaffold_5369_8651,38.28615582,6
scaffold_21445_4206,46.04222756,6
scaffold_8539_6223,46.04222756,6
scaffold_73869_697,46.04222756,6
scaffold_150284_280,47.82759943,6
scaffold_1004_5429,47.82759943,6
scaffold_5498_3057,47.82759943,6
scaffold_158626_123,47.82759943,6
scaffold_48474_2159,47.82759943,6
scaffold_85548_1287,47.82759943,6
scaffold_196907_95,47.82759943,6
scaffold_495_16764,47.82759943,6
scaffold_55939_484,47.82759943,6
scaffold_9729_6598,47.82759943,6
scaffold_128140_588,47.82759943,6
scaffold_5498_3744,47.82759943,6
